face, confidence, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, y_0, y_1, y_2, y_3, y_4, y_5, y_6, y_7, y_8, y_9, y_10, y_11, y_12, y_13, y_14, y_15, y_16, y_17, y_18, y_19, y_20, y_21, y_22, y_23, y_24, y_25, y_26, y_27, y_28, y_29, y_30, y_31, y_32, y_33, y_34, y_35, y_36, y_37, y_38, y_39, y_40, y_41, y_42, y_43, y_44, y_45, y_46, y_47, y_48, y_49, y_50, y_51, y_52, y_53, y_54, y_55, y_56, y_57, y_58, y_59, y_60, y_61, y_62, y_63, y_64, y_65, y_66, y_67
0, 0.975, 368.9, 361.2, 358.6, 360.5, 374.0, 409.4, 466.2, 534.8, 609.7, 679.9, 732.7, 779.5, 817.5, 843.8, 858.4, 864.9, 863.4, 403.8, 432.9, 479.8, 527.3, 571.1, 679.8, 727.9, 773.3, 814.3, 835.4, 628.2, 629.3, 630.7, 632.0, 565.0, 592.3, 622.6, 652.9, 678.5, 451.3, 477.5, 510.3, 540.3, 509.9, 477.6, 695.0, 726.2, 756.9, 780.6, 756.7, 726.7, 516.3, 557.7, 594.7, 618.7, 644.9, 676.1, 705.2, 674.9, 642.9, 615.1, 589.4, 553.6, 532.1, 592.8, 617.7, 643.9, 692.0, 642.7, 616.1, 591.7, 509.9, 580.6, 653.1, 723.8, 793.5, 854.4, 903.7, 942.4, 956.1, 946.5, 908.9, 863.2, 809.7, 742.7, 669.3, 593.0, 518.2, 443.8, 416.9, 409.3, 420.4, 438.9, 444.8, 433.0, 428.2, 440.1, 468.8, 494.3, 548.7, 603.3, 659.2, 675.2, 690.4, 702.1, 693.5, 681.0, 487.9, 473.7, 475.3, 493.8, 497.8, 497.7, 502.5, 486.2, 489.8, 504.7, 511.2, 508.3, 770.8, 759.9, 756.2, 764.9, 759.6, 767.9, 779.6, 804.9, 812.9, 813.2, 808.7, 796.7, 773.0, 776.9, 780.3, 779.7, 781.3, 778.1, 779.6, 775.7
